Recording_time_ID,lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,vlhx,vlhy,vlhz,vrhx,vrhy,vrhz,vlwx,vlwy,vlwz,vrwx,vrwy,vrwz,alhx,alhy,alhz,arhx,arhy,arhz,alwx,alwy,alwz,arwx,arwy,arwz,Action
AR4838,4.354449,5.268953,1.939871,5.140379,5.201554,1.909072,4.835933,1.843169,2.134577,4.859572,4.28258,2.128682,4.151707,5.014427,1.995036,5.388256,4.966966,1.951725,5.405e-05,-0.00028747,0.00010181,-0.00087935,-4.48e-06,0.00120151,0.00040101,0.00134039,-0.00021152,-0.00345478,0.00259676,0.00077332,3.777e-05,-1.156e-05,2.36e-06,-0.00386587,0.0008259000000000001,-0.00046539,-1.048e-05,9.56e-06,4.5e-07,-0.00428313,0.00117359,-0.00034768,Response-2
AR1831,4.682765,5.186827,1.597853,6.258416,4.8680379999999985,1.494964,5.484812000000002,1.419184,1.803452,5.502739,4.081889,1.766153,4.628379,4.801656,1.607977,6.345524,4.69612,1.544757,-0.00845516,0.00913077,0.00130334,0.01312054,0.0177056,0.00365652,-0.00921453,0.01093594,0.00231711,0.01009036,0.01056625,0.00340337,-0.0010342,0.00181973,0.00012488,0.00268797,0.00384098,0.00060039,-0.00139991,0.00214652,0.00031568,0.00194488,0.00192167,0.00061903,Response-2
AR1389,4.40828,2.938028,1.398405,5.749127,4.239141,1.4833809999999998,5.068574,1.622391,1.739355,5.0065940000000015,4.17807,1.743968,4.416453,2.940902,1.3810440000000002,5.870062,4.385852,1.507834,0.00158732,0.00063527,0.00490797,0.00319232,0.00288631,-0.00443516,8.413e-05,0.00397554,0.00585472,-0.00024414,0.00163727,-0.0047212,-0.00098742,-0.0030022,0.00092417,0.00043245,0.00805189,0.00010162,-0.00035909,-0.00396545,0.00117714,-0.00112021,0.00771288,3.458e-05,Response-3
AR1006,5.360684,3.617446,1.38421,6.036649,2.3838060000000003,1.368214,5.392582,1.4755459999999998,1.7657630000000002,5.481454,4.121383,1.753974,5.086876,3.607075,1.424662,6.166925,2.629076,1.411831,-0.01150617,-0.03490338,-0.00101687,-0.00716752,0.02438278,0.00076727,-0.006021100000000001,-0.02592979,-0.00146265,-0.01166808,0.02227439,0.00082878,-0.00935433,0.0020410999999999997,-0.00062914,-0.00349651,-0.00062974,0.00100268,-0.00299081,0.00115758,-0.00109597,-0.00094076,-3.484e-05,0.00139489,Response-3
AR1114,4.463516,4.9450650000000005,2.395556,4.853331,5.125849,2.370037,4.731671,4.724864,2.411837,4.705833,4.960615,2.561216,4.478002,4.96101,2.437002,4.839518,5.08819,2.392906,0.00082734,0.00310883,-0.00425137,0.00376156,-0.00218904,-0.00554371,0.00342449,0.00144459,-0.00189923,0.00254577,-0.00144645,-0.00519121,0.00016161,3.116e-05,0.00040394,-0.00035435,6.659999999999999e-05,0.00055072,-6.537e-05,-0.00017007,0.00033773,-0.00023567,9.786e-05,0.00033824,Response-3
AR2425,4.625732,4.923532,2.274509,4.774508999999999,4.940017,2.348123,4.693004,4.6934010000000015,2.618628,4.693161,4.964944999999998,2.611411,4.615351,4.920817,2.280687,4.778288,4.938023,2.343251,0.00051538,-0.00388072,-0.0062578,-0.00084727,-0.00018693,-0.00138513,3.757e-05,-0.0005767999999999999,-0.00052748,-0.00135806,-0.00064824,-0.00124503,0.00045363,-0.00030501,-0.00119973,0.0001933,0.00018791,0.00032552,8.465e-05,-0.00100831,-0.00067383,-2.835e-05,0.00012336,-0.0001934,Response-4
AR1978,0.5388543,3.251576,2.016284,4.4905610000000005,3.540806,2.11357,2.920535,1.312731,2.187096,2.757614,4.0655730000000005,2.221298,0.7053098000000001,3.3883120000000004,2.046606,4.404128,3.685856,2.132013,-0.00023861,-0.00134498,0.00151908,-0.00138823,0.00173336,0.00126646,-6.201e-05,0.00030401,0.00099579,-0.00113822,0.00146288,0.00090112,-0.00040889,-0.00157334,0.00015426,0.00055318,-0.00231309,9.803e-05,-0.00033686,-0.00116443,0.00010952,0.00046561,-0.00113854,9.65e-05,Response-3
AR4245,3.837009,5.180274,1.823501,6.354017,3.953475,1.490455,4.403555,1.793522,1.971834,4.470993,4.103002,1.962564,3.655211,5.007936,1.84759,6.272232,3.683884,1.562211,0.00071592,0.00086983,-0.00023589,-0.01840231,0.03693896,0.00686517,0.00065737,4.122e-05,-0.00014816,-0.01489822,0.03376771,0.00443184,-4.091e-05,-4e-07,-1.3000000000000001e-05,0.00107917,-0.00034231,0.00058407,-4.8899999999999996e-05,-1.911e-05,-1.133e-05,0.00085972,0.0004581,0.00031417,Response-2
AR1870,1.7640189999999998,3.699169,1.972412,2.478628,3.989543,1.930437,2.601864,1.285705,2.239621,2.540034,4.028603,2.252361,1.800709,3.338778,2.034463,2.726947,3.976968,1.980721,-0.00151429,0.00637639,0.00012001,0.00563355,0.00136791,1.244e-05,-0.00035823,0.00595077,-0.00016529,0.0061359,0.00066599,-2.136e-05,0.00022782,-0.00020539,-4.557e-05,0.00028238,-0.00012122,6.323e-05,0.00021855,-0.0001631,-4.188e-05,0.00072597,-3.762e-05,7.468e-05,Response-2
AR2944,4.759199,4.911721,1.477575,7.016589,3.380946,1.426499,4.719943,1.6894330000000002,1.7492419999999995,4.984214,4.286944,1.734066,4.534173,4.781686,1.528512,6.864747,3.545462,1.444419,0.00207967,0.00011763,-3.73e-05,-0.02351426,0.0183454,-0.00064593,0.00497395,0.00188443,-0.00062222,-0.02327699,0.02201941,0.00024156,0.00019929,4.927e-05,5.38e-06,0.00101574,0.00094589,-0.00034839,0.00112425,0.00055578,-0.00022189,-0.00231272,0.00318586,0.00034572,Response-3
AR5789,2.397728,2.870838,2.127284,2.982406,1.7725490000000002,1.916465,2.298662,0.9214291,2.404251,2.37331,3.4295660000000003,2.445018,2.105747,3.009912,2.232195,2.977758,1.999528,1.985098,0.00312833,-0.0002557,-0.00205734,-0.01839164,0.02971349,0.00957737,0.00342142,0.00068255,-0.00221793,-0.01606803,0.02911929,0.00897038,0.00045058,-0.00050879,3.37e-05,-0.005393,0.00810799,0.00262201,0.00079459,-0.00053149,-9.391e-05,-0.0043627,0.00735389,0.00232949,Response-3
AR5353,4.691795,4.755703,1.525064,5.254432,4.992962,1.459098,5.093063,1.571855,1.767262,5.106536,4.160317,1.7375490000000002,4.354376,4.671592,1.575928,5.477915,4.769287,1.521984,-0.00437453,0.00117266,0.00019239,0.00646979,-0.00668523,0.00160445,0.00011445,-6.923e-05,-1.379e-05,0.00695961,-0.00136997,0.00091695,-0.00152856,0.00036106,4.8200000000000006e-05,0.00107754,0.00057869,0.00041011,2.133e-05,-4.41e-06,1.35e-06,0.0020634,-0.00052987,0.00026527,Response-2
AR1810,5.029632,4.275515,1.94261,6.273447,4.501257,1.84811,4.855985,1.887863,2.120472,4.857218,4.26279,2.137714,4.674309,4.133966,1.96051,5.932452,4.500647,1.93422,-0.00042553,-0.00171173,7.312e-05,-7.695e-05,-0.00025984,4.128e-05,-0.000288,-0.00170894,7.28e-06,-0.00011179,5.439e-05,-0.00012887,-0.00012347,-0.00027025,1.325e-05,-0.00022518,1.435e-05,4.873e-05,-0.00014191,-0.00024971,1.62e-06,-0.00157992,0.00028276,0.00028216,Response-4
AR1821,2.443924,4.057501,2.20276,3.388042,4.078988,2.347761,2.360099,0.8647946,2.411305,2.427161,3.4087080000000003,2.4226650000000003,2.234268,3.944534,2.236047,3.376977,3.835976,2.371747,0.00056873,0.00125531,0.00063959,-0.00093828,-0.00421956,-0.00060321,-0.00212078,-0.00024445,0.00019948,-0.00045293,-0.00308452,-0.00046799,0.00025691,0.00022327,0.00011192,-0.0001149,-0.00050071,-7.526e-05,-0.00016763,-6.45e-05,2.693e-05,-4.67e-06,-0.00023293,-3.826e-05,Response-1
AR5074,3.980067,5.57487,1.820784,5.367966,5.7796059999999985,1.844748,5.362472,2.274196,1.805797,4.801807,4.280773,1.92389,3.872615,5.311294,1.835967,5.342992,5.505731,1.864209,-2.587e-05,-0.00047983,-5.838e-05,0.00889363,-0.0027053,-0.0010915,0.00057643,-0.00025736,0.00010199,0.00864527,-0.00209832,-0.00083428,5.218e-05,0.00041278,-1.325e-05,0.00159581,0.00100668,-0.00021136,-0.00028277,0.00041709,1.822e-05,0.00161093,0.00123561,-7.695e-05,Response-3
AR3112,4.995732,4.406731,1.922659,6.3062830000000005,4.476186,1.844697,4.88023,1.897661,2.115966,4.846758,4.2448510000000015,2.139675,4.810215,4.354305,1.939706,5.96488,4.486881,1.927582,-0.00057259,-0.00078627,-4.723e-05,-0.00104269,0.00044754,0.00013872,-0.00013962,-0.00083696,-7.414e-05,-0.00114254,-0.0006071000000000001,0.00028775,-2.156e-05,2.656e-05,-1.929e-05,0.000171,3.229999999999999e-05,-2.335e-05,-0.00032439,7.54e-06,7.31e-06,-0.00026321,9.092e-05,9.607e-05,Response-4
AR1282,1.6062299999999998,3.069889,1.99749,4.363335,3.378939,2.085608,2.922287,1.296371,2.215876,2.71098,4.0605410000000015,2.243227,1.607339,3.140159,2.017242,4.278257,3.537143,2.10928,0.00092722,0.00058088,-0.00028310000000000005,-0.00035301,-0.00147135,6.198e-05,0.00077605,8.508e-05,-0.00033285,8.444e-05,-0.00222938,3.447e-05,-9.4e-06,6.579999999999999e-05,-7.33e-06,-1.2e-05,-7.595e-05,1.034e-05,-1.588e-05,-9.43e-06,3.41e-06,1.762e-05,-0.00012308,1.067e-05,Response-4
AR3451,0.9183335,5.568788,2.044277,5.0835930000000005,2.002008,1.998133,2.692588,1.321192,2.228541,2.532823,4.041601999999999,2.244028,1.035421,5.239249,2.061879,4.890218,2.219011,2.032939,-0.00156386,8.115e-05,0.00034912,-0.00789865,-0.01911268,0.0011390999999999999,-0.00106718,0.0001359,0.0003362,-0.00583157,-0.01782491,0.00091425,-7.628e-05,-0.00011146,-4.908e-05,-0.00015528,-0.00089627,-2.531e-05,-5.518e-05,-4.847e-05,-3.613e-05,-0.00043148,-0.00126922,2.28e-06,Response-2
AR2471,2.197507,3.159981,1.590081,7.893597,3.09661,1.538437,5.060723,1.714189,1.743282,5.045317,4.240259,1.761383,2.296224,3.293244,1.60249,7.7810380000000015,3.303395,1.580034,0.01660622,3.589e-05,-0.00154712,-0.01563817,0.00273117,-0.00074772,0.01308744,0.00147821,-0.00127302,-0.01307047,0.00164604,-0.00088131,-2.037e-05,-0.00095651,-0.00016011,4.135e-05,6.6e-06,-2.445e-05,-0.00016212,0.00028664,0.00010559,0.00023761,0.00014446,6.154e-05,Response-3
AR0899,1.368059,2.996034,2.078271,2.165512,3.995533,1.945217,2.549169,1.292409,2.238339,2.5360150000000004,4.032985,2.253415,1.425042,2.954463,2.09936,2.423148,3.992211,1.986202,0.00880003,0.01384244,-0.00279297,-0.00040414,-2.399e-05,-0.00044154,0.00363385,0.00250296,-0.00051449,0.00245042,-0.00037166,-0.00026132,0.00021522,0.00031277,-0.000109,2.398e-05,1.154e-05,3.13e-06,-1.47e-06,-0.00014075,9.01e-06,0.00026479,6.183e-05,1.341e-05,Response-4
AR3280,2.012181,4.141703,2.241241,3.2803150000000003,0.3026429,2.177121,2.311685,0.8842614,2.413501,2.472832,3.37232,2.419792,1.842036,3.911048000000001,2.273459,3.381962,0.5668303000000001,2.2057290000000003,-0.00136243,0.00035135,0.00011391,-0.00012121,-0.00030249,-2.795e-05,-0.00055807,-0.00013705,0.00011146,-0.00035327,-0.00044803,9.29e-06,-0.00012518,0.00010021,-1.219e-05,-6.04e-06,-4.851e-05,-6.45e-06,-9.94e-06,-7.94e-06,1.79e-06,5.38e-06,-7.1e-06,-3.4e-07,Response-3
AR3337,2.053803,4.2043620000000015,2.091083,3.038085,4.175897,2.118993,2.324795,0.8810389000000001,2.434574,2.388366,3.4851940000000003,2.444335,1.676302,3.94879,2.176971,3.254756,3.908711,2.255811,0.00012098,0.00019061,-4.67e-06,0.00019105,0.00014929,-3.21e-06,0.00027341,0.00025312,-3.884e-05,-7.074e-05,5.394e-05,-5.104e-05,4.6e-07,-5.38e-06,-1.48e-06,1.25e-06,-2.47e-06,-3.9e-07,-7.12e-06,-5.37e-06,3.7e-07,6.2e-06,1.53e-06,-4.2e-07,Response-4
AR2829,1.528521,2.2723150000000003,2.0614060000000003,3.388475,1.960967,2.30466,2.436299,0.8399397,2.392046,2.460022,3.391776,2.415585,1.487992,2.699607,2.111464,3.416363,2.088665,2.328887,0.00318053,0.00151067,0.0010881999999999999,0.00123864,0.00560995,-0.00023742,0.00277739,0.00249617,0.00147611,0.00096441,0.00567923,-0.00037526,-0.00044192,-0.00126254,-0.00014303,0.00013908,-0.00048629,0.00010133,-0.00025320000000000003,-0.00015875,3.098e-05,0.00017621,-0.00069503,6.005e-05,Response-3
AR2230,3.885159,5.528308999999999,1.807367,5.787268,5.713161,1.714518,4.9333540000000005,1.930961,1.87472,4.5668690000000005,4.145005,1.946768,3.75808,5.181444,1.83523,5.696068,5.353886,1.741704,0.00169484,-0.0010550000000000002,-0.00038375,-0.00248235,-0.01079487,-0.00146587,0.00212252,-0.00089607,-0.0003959,-0.00190471,-0.00918498,-0.00089303,-1.313e-05,-0.00016403,-5.86e-06,0.00041762,0.00037278,-0.00024366,-3.13e-06,-0.00017201,-1.856e-05,0.00059731,-0.00013126,-0.00033791,Response-2
AR3141,0.9415004,3.029672,2.0507470000000003,4.220623000000002,2.644157,2.143734,2.6635310000000003,1.313669,2.228495,2.561654,4.052656,2.243693,0.9461921,3.27996,2.064357,4.237693,2.803531,2.152385,-0.00353029,0.00671962,2.687e-05,0.00171522,0.00173703,-0.00067159,-0.00241165,0.00568672,0.00024234,0.00240304,0.00353101,-0.00067125,-0.00019602,-0.00083729,0.00013005,-0.00019309,-0.00012026,0.00012790000000000002,-0.00025603,-0.00034992,9.067e-05,-0.00016565,0.00012854,0.00010884,Response-3
AR3815,4.486768,3.963398,1.4107,5.78704,4.316554,1.454168,5.207766,1.797619,1.6918220000000002,5.1862650000000015,4.294982,1.725911,4.538629,4.003227,1.403263,5.774056,4.458571,1.460458,0.00431168,-0.01223062,0.00173149,0.00376273,-0.00088843,-0.00140917,0.00543741,-0.01244643,0.00132279,0.00645814,-0.00616594,-0.00033177,0.00030885,-0.00178083,7.59e-05,0.00010688,0.00058499,4.57e-05,0.00089706,-0.0020402999999999997,-4.93e-06,0.00060162,-0.00029257,0.0002497,Response-5
AR0529,1.997881,3.5734980000000003,1.911292,3.372161,2.071095,2.387084,2.4114150000000003,0.8513606,2.431306,2.407705,3.41264,2.445898,1.725531,3.62876,2.093285,3.417609,2.290172,2.436094,-0.00440446,0.00886266,0.00190997,0.00217396,0.00462375,-0.00037726,-0.0037836999999999997,0.00274292,0.00095543,0.00164622,0.004592100000000001,-0.00041201,-0.00016169,7.414e-05,-0.00020872,-0.00045443,-0.00199691,0.00019169,-0.00013666,0.00037184,4.359e-05,-0.00061454,-0.00248884,0.00021106,Response-3
AR3591,4.661518,5.068736,2.208663,4.6709559999999986,5.04999,2.251488,4.667751,4.693885,2.547855,4.694172,4.961162,2.569757,4.645325,5.0426910000000005,2.282635,4.69647,5.020931,2.308148,-8.802e-05,0.00259106,0.00321909,0.00023812,0.00325815,-0.00205459,-0.00120562,0.00283495,0.00219255,-0.00221951,0.00290153,-0.00380109,7.15e-06,-0.00014844,-0.0004957,-7.55e-06,-0.00064111,1.087e-05,0.00015676,-0.00023733,-0.00046208,0.00090379,-0.00118641,0.00039095,Response-4
AR2658,4.0999690000000015,4.461534,1.665477,5.287199,3.4953190000000003,1.590898,4.740766000000002,1.85481,1.909199,4.629121,4.091086,1.922176,4.0580370000000014,4.34186,1.704998,5.296948,3.706957,1.656867,-0.00155467,-0.00609571,-0.00013618,0.00382879,0.02191218,0.00069289,-0.00429317,-0.00337574,0.00068773,0.00232043,0.01479059,0.00011173,-5.733e-05,-6.278e-05,-1.849e-05,0.00069385,-0.00273099,-0.00034137,-0.00100937,0.00067634,-2.888e-05,0.00029606,-0.00222615,-0.00119258,Response-2
AR1198,1.260681,5.517144,2.090884,4.591948,4.657467,2.164062,3.007892,1.357407,2.168006,2.784196,4.060584,2.224479,1.4171790000000002,5.117772,2.097409,4.279677,4.5740669999999986,2.177352,0.00017773,-0.00087958,-0.00026387,-0.00381834,0.0072973,0.00011919,0.00049315,-0.00071857,-0.00021989,-0.00183958,0.00378391,4.136e-05,-4.206e-05,3.225e-05,-7.1e-07,-0.00020240000000000001,0.00074195,2.541e-05,-3.701e-05,8.372e-05,2.5e-07,-0.00010933,0.00032851,1.6e-05,Response-2
AR3253,5.386858,3.578543,1.411633,5.526889,3.5446760000000004,1.355416,5.3654410000000015,1.470508,1.74368,5.512692,4.245258,1.732246,5.148363,3.637364,1.46756,5.770815,3.5734760000000003,1.394117,0.00018063,-0.01578581,0.000518,-0.00284533,-0.00477427,0.00245994,-0.00015915,-0.01203401,0.00036665,-0.0008537000000000001,-0.00459412,0.00226531,0.00079288,0.00092188,-0.00012988,0.00036597,0.00154036,-0.00021562,0.00055645,0.00067061,-8.441e-05,0.00039191,0.00097747,-0.00012499,Response-3
AR4314,4.324922,5.35588,1.9565,5.194188,5.300879,1.955916,4.901271,1.838077,2.115529,4.851178,4.239319,2.121085,4.146802,5.071438,1.996131,5.399457,5.016237,1.989586,-0.00760272,-0.00996809,0.00254455,0.00502144,-0.00236502,0.00073527,-0.00612736,-0.00595642,0.00217034,0.00421265,-0.00024378,0.00050642,-0.00267229,-0.00234199,0.00062033,0.00378322,-0.00371396,0.00063636,-0.00255044,-0.00247969,0.00061479,0.00272902,0.00060318,0.00022357,Response-1
AR1316,0.1067185,4.871582,2.257809,5.162542,4.877468,2.081623,2.839885,1.305927,2.220075,2.70081,4.052906,2.249331,0.3941342,4.526377,2.25224,4.912478,4.590654,2.0843580000000004,-0.00392679,-0.01048461,0.00035103,0.00554653,-0.00678408,-0.00100399,-0.00777183,-0.00901514,0.00013444,0.00473026,-0.00546141,-0.00065037,-0.00116634,-0.00086537,6.679e-05,0.00059502,-0.00028886,-7.06e-06,-0.00050212,-0.00042416,3.797e-05,0.00041545,-0.00031792,-7.22e-06,Response-5
AR1150,4.966787,5.0221870000000015,1.476056,4.8488419999999985,4.999503,1.477777,5.249863,1.649616,1.764763,5.183078,4.309567,1.7347419999999998,4.693606,4.967979,1.51621,4.997866,4.923332,1.4925620000000002,0.00164963,0.0010661,-0.00010113,4.482e-05,0.00057924,9.46e-06,-0.001627,0.0006231,0.00020774,-0.00026901,0.00050872,1.156e-05,0.00014285,-4.933e-05,-1.911e-05,-9.992e-05,-5.813e-05,6.63e-06,-1.932e-05,-9.106e-05,-4.49e-06,-7.301e-05,-3.259e-05,-2.31e-06,Response-1
AR0543,3.619071,5.29838,1.820625,5.621914,3.128743,1.610217,4.261898,1.820339,1.985799,4.405707,4.163156,1.965452,3.598961,5.036928,1.845646,5.624482,3.49282,1.648797,-0.00029383,0.00052343,5.672e-05,-0.00442457,-0.03889992,0.00150333,-0.00029699,0.00048269999999999997,6.063e-05,-0.00037224,-0.03970665,0.00095934,2.908e-05,-4.073e-05,1.678e-05,0.00068297,-0.00221851,0.00024986,2.965e-05,-3.306e-05,1.606e-05,0.00011529,-0.0053228,-0.00026222,Response-5
AR4465,5.57353,4.014622,1.458505,5.221272,3.94946,1.4836790000000002,5.498475,1.419434,1.80276,5.4920290000000005,4.071265,1.7697169999999998,5.364419,4.057477,1.494209,5.438584,4.0103550000000014,1.533472,-0.0208985,0.00907109,0.00170198,-0.00730569,0.01097254,4.438e-05,-0.01916521,0.00621081,0.00152876,-0.00325144,0.00627893,-0.00017722,5.699e-05,-0.00080206,7.705e-05,-0.00675947,-0.00071157,0.00016391,0.00038202,-0.00071951,6.554e-05,-0.00660685,0.00059993,-0.00012831,Response-2
AR1943,3.59037,5.3211,1.825337,5.3009010000000005,1.62146,1.666657,4.359728,1.846293,1.975472,4.406054,4.1049419999999985,1.96648,3.570257,5.059604,1.850362,5.478578,1.931696,1.699369,-0.00088951,0.00245449,-0.00019418,-0.00158764,-0.00943868,-0.00051151,-0.00090556,0.00224574,-0.00017418,-0.00693503,-0.01293054,-0.00024727,-0.00077508,0.00018363,6.442e-05,0.00044178,0.00179379,0.00028614,-0.00077589,0.00017304,6.543e-05,-0.00042406,-0.00124628,-0.00012424,Response-5
AR1166,4.174054,5.223827,2.017944,5.3155220000000005,5.2954620000000014,1.967181,4.946857,1.838037,2.119343,4.845813,4.233422,2.127278,4.003495,5.034888,2.04534,5.550891,5.074996,2.011422,3.749e-05,-0.00075964,0.00011677,0.00026349,9.173e-05,-5.715e-05,3.854e-05,-0.0007585,0.00011656,0.00026204,9.31e-05,-5.739999999999999e-05,7.44e-06,2.696e-05,-1.84e-06,-2.45e-06,-3.9e-06,1.82e-06,1.015e-05,2.996e-05,-2.29e-06,-6.19e-06,-4e-07,1.12e-06,Response-1
AR3428,4.3253010000000005,5.10349,1.932051,5.359896,4.975821,1.99692,4.871721,1.824267,2.137544,4.86276,4.270658999999998,2.123617,4.158464,4.947799,1.96785,5.5771180000000005,4.911777,2.021569,0.00621121,-0.00254617,-0.00043002,-0.01099199,0.00247119,-0.00215694,0.00666239,-0.00254839,-0.00034914,-0.00990265,-6.52e-05,-0.00185353,-0.00071787,0.00076744,4.45e-05,-0.00019501,0.00012181,-9.87e-06,-0.00022502,9.127e-05,7.326e-05,-0.00024809,0.00025577,-2.574e-05,Response-2
AR5428,4.000009,4.351852,1.622606,5.435153,4.578893,1.631671,4.811124,1.879137,1.874006,4.638439,4.10669,1.893925,3.980536,4.208019,1.664495,5.412885,4.493105,1.684334,-0.0029925999999999998,1.959e-05,-0.00062565,0.00230868,0.00249891,-0.0001406,-0.00246127,8.111e-05,0.00022295,0.00153724,0.00208598,-7.847e-05,-0.00045244,-1.091e-05,-7.943e-05,-0.00222987,0.00251983,-0.00025028,-0.00014949,-1.43e-06,5.45e-06,0.00024289,0.00022527,-5.79e-06,Response-4
AR5031,4.492635,4.303357,1.7414330000000002,5.206079,4.7936489999999985,1.652506,4.713494,1.859781,1.896893,4.574853,4.095263,1.940097,4.444569,4.305674,1.7499650000000002,5.258636,4.596723,1.748857,0.01236014,0.01363122,-0.00161775,-0.00016489,-0.01056409,-0.00026356,0.00135508,0.00775357,0.00029632,0.00343594,0.00754595,0.00353425,0.00121757,-0.00134819,-0.00052982,0.00014548,0.00183242,-0.00031285,0.00130917,-0.00067073,0.00015361,-0.00015449,9.397e-05,-1.3500000000000001e-05,Response-3
AR3646,4.5859510000000006,5.137004,2.567886,4.735003,5.0827800000000005,2.397067,4.694689,4.697107,2.641991,4.707599,4.9744519999999985,2.626443,4.59743,5.090559,2.574007,4.761675,5.044502,2.4193830000000003,-0.00203033,-0.00123362,-0.01486981,0.00087568,9.262e-05,0.00048498,-0.00188854,-0.0007118,-0.01018701,0.00110118,0.00029136,0.00119398,0.0002748,-5.005e-05,0.00116605,-0.00072277,0.00047444,0.00089963,0.00065394,-0.00015106,0.00073507,-0.00069874,0.00041845,0.00045942,Response-5
AR2682,3.5367800000000003,5.1349,1.827525,6.091403,5.091844,1.640459,4.310296,1.827816,1.969912,4.365458,4.158638,1.943227,3.4712050000000003,4.870437,1.853417,5.934118,4.801164,1.683827,-0.00716813,-0.00188492,-0.00043365,0.01200857,-0.03824841,-0.00359983,-0.00235119,0.00118467,0.00030293,0.00044889999999999996,-0.03550671,0.00051315,-0.00287258,-0.00065757,-5.774e-05,0.00238316,0.00267064,-0.0007691,-0.00030149,0.00028512,4.745e-05,-0.00251434,-0.00137844,0.00086228,Response-3
AR2024,1.941563,4.245145,1.987552,3.818892,3.503277,2.0454950000000003,2.495625,1.304799,2.234678,2.442946,4.03806,2.258674,1.7250599999999998,4.0714739999999985,2.022987,3.719531,3.615846,2.077685,-0.00318421,0.00142964,-0.00016108,-0.01545817,-0.00550819,-5.598e-05,-0.00415843,0.00306087,-8.619e-05,-0.01091049,-0.00448201,-0.00027878,-1.709e-05,0.00068963,5.506e-05,0.00105111,-0.00175565,8.401e-05,-6.406e-05,0.00130236,0.00010428,0.00029059,-0.00085058,0.00012365,Response-3
AR1176,2.259187,3.393132,1.878169,3.593399,4.727967,2.138936,2.600843,1.305057,2.228844,2.445538,4.046394,2.253267,2.033313,3.437863,1.919901,3.491014,4.651713,2.1943,-0.00452153,-0.00720075,0.00122546,0.00334301,-0.01267658,-0.00131158,-0.00228871,-0.00570095,0.00094615,0.00220526,-0.0087123,-0.00110443,-2.09e-05,-0.00183201,-0.00017381,-0.00023385,-0.0001121,6.163e-05,0.00010262,-0.00137593,-0.00014864,-0.00034203,-0.00054519,0.00017409999999999998,Response-3
AR1954,1.6937490000000002,3.093372,1.975222,4.351739,3.305763,2.082668,2.938019,1.2942870000000002,2.214885,2.719512,4.061262,2.240395,1.693437,3.192869,1.989817,4.2846470000000005,3.437526,2.103775,0.00095481,-6.9e-07,-0.00011407,-0.0002877,-0.00041471,-8.017e-05,0.00089061,-0.00016745,-9.632e-05,-0.00031105,-0.00058454,-9.651e-05,2.197e-05,-1.988e-05,-4.81e-06,0.0,-7.22e-06,5.2e-06,7.06e-06,-5.337e-05,-1.19e-06,3.7000000000000006e-06,5.84e-06,6.57e-06,Response-4
